,,,,,,,,화약,,뇌관,,암석분류,,암석명,,심발공,,,,
0,0.906237169,-0.3559314,0.447862023,3,0,0,7,4,,,,,,,,,,,,
0,1.046660815,-0.40621527,0.539266251,3,0,0,8,4,,,,,,,,,,,,
0,0.826743661,-0.405042435,0.57181842,3,0,0,9,4,,,,,,,,,,,,
0,1.272348634,-0.586003334,0.531553015,3,0,0,10,4,,,,,,,,,,,,
0,1.45566853,-0.636262034,0.488956901,3,0,0,11,4,,,,,,,,,,,,
0,2.866204906,-0.743305695,0.47319864,3,0,0,0,5,,,,,,,,,,,,
0,7.277102181,-0.92095242,0.412091284,3,0,1,0,5,,,,,,,,,,,,
0,4.396246306,-0.794869647,0.350695482,3,0,2,0,5,,,,,,,,,,,,
0,2.322341871,-0.774921284,0.263322542,3,0,3,0,5,,,,,,,,,,,,
0,2.866204906,-0.743305695,0.47319864,3,0,0,0,5,,,,,,,,,,,,
0,5.853131732,-0.915319073,0.360765043,3,0,0,1,5,,,,,,,,,,,,
0,6.643840944,-0.930430937,0.318035366,3,0,0,2,5,,,,,,,,,,,,
0,8.029825086,-0.973104431,0.296085245,3,0,0,3,5,,,,,,,,,,,,
0,9.97843519,-1.025253238,0.275478386,3,0,0,4,5,,,,,,,,,,,,
0,11.09293854,-1.052210785,0.261811972,3,0,0,5,5,,,,,,,,,,,,
0,8.594798949,-0.973626673,0.280501683,3,0,0,6,5,,,,,,,,,,,,
0,5.83182487,-0.874331823,0.344959228,3,0,0,7,5,,,,,,,,,,,,
0,6.392621097,-0.905964453,0.413222275,3,0,0,8,5,,,,,,,,,,,,
0,3.854093945,-0.846272104,0.444202806,3,0,0,9,5,,,,,,,,,,,,
0,2.96942055,-0.814861628,0.455727668,3,0,0,10,5,,,,,,,,,,,,
0,2.60875707,-0.800939875,0.447614507,3,0,0,11,5,,,,,,,,,,,,
0,6.436446533,-1.050094225,0.392683316,3,0,0,0,6,,,,,,,,,,,,
0,25.89805218,-1.335688079,0.312817584,3,0,1,0,6,,,,,,,,,,,,
0,19.41048018,-1.310334621,0.298600427,3,0,2,0,6,,,,,,,,,,,,
0,5.958100419,-1.06923644,0.34764746,3,0,3,0,6,,,,,,,,,,,,
0,6.436446533,-1.050094225,0.392683316,3,0,0,0,6,,,,,,,,,,,,
0,14.84110169,-1.24798002,0.327367442,3,0,0,1,6,,,,,,,,,,,,
0,18.83907033,-1.302625284,0.297313612,3,0,0,2,6,,,,,,,,,,,,
0,27.25297436,-1.387467697,0.271371895,3,0,0,3,6,,,,,,,,,,,,
0,36.76289437,-1.450166003,0.25605384,3,0,0,4,6,,,,,,,,,,,,
0,40.94418958,-1.475462555,0.245381035,3,0,0,5,6,,,,,,,,,,,,
0,44.50301638,-1.479333248,0.2552524,3,0,0,6,6,,,,,,,,,,,,
0,32.86186932,-1.412712345,0.250140621,3,0,0,7,6,,,,,,,,,,,,
0,20.55646317,-1.284951771,0.301306797,3,0,0,8,6,,,,,,,,,,,,
0,12.33041715,-1.16386848,0.333502709,3,0,0,9,6,,,,,,,,,,,,
0,5.87485211,-0.994550027,0.384228002,3,0,0,10,6,,,,,,,,,,,,
0,4.178562298,-0.932701566,0.403238724,3,0,0,11,6,,,,,,,,,,,,
0,4.734462877,-0.995747173,0.361618248,3,0,0,0,7,,,,,,,,,,,,
0,29.07106266,-1.40675038,0.265817318,3,0,1,0,7,,,,,,,,,,,,
0,18.84875033,-1.315837504,0.286887027,3,0,2,0,7,,,,,,,,,,,,
0,3.555006167,-0.920277125,0.381539005,3,0,3,0,7,,,,,,,,,,,,
0,4.734462877,-0.995747173,0.361618248,3,0,0,0,7,,,,,,,,,,,,
0,14.60371151,-1.255778,0.295848093,3,0,0,1,7,,,,,,,,,,,,
0,25.93561987,-1.410075498,0.275270591,3,0,0,2,7,,,,,,,,,,,,
0,35.09626181,-1.494657064,0.253191264,3,0,0,3,7,,,,,,,,,,,,
0,43.26254207,-1.552056428,0.227316653,3,0,0,4,7,,,,,,,,,,,,
0,54.48250115,-1.598980708,0.219728721,3,0,0,5,7,,,,,,,,,,,,
0,60.02950448,-1.606943114,0.224819359,3,0,0,6,7,,,,,,,,,,,,
0,49.94895377,-1.548812487,0.242816827,3,0,0,7,7,,,,,,,,,,,,
0,29.33364426,-1.40817265,0.268263098,3,0,0,8,7,,,,,,,,,,,,
0,14.17886891,-1.225495334,0.308724668,3,0,0,9,7,,,,,,,,,,,,
0,7.217468029,-1.069245273,0.345868409,3,0,0,10,7,,,,,,,,,,,,
0,3.661114821,-0.911728887,0.386026604,3,0,0,11,7,,,,,,,,,,,,
0,3.334459814,-0.820072866,0.577735085,3,1,0,0,0,,,,,,,,,,,,
0,8.665217177,-0.909432619,0.57477266,3,1,1,0,0,,,,,,,,,,,,
0,0.107746262,0.357654342,0.17896307,3,1,2,0,0,,,,,,,,,,,,
0,4.33276513,-0.976782635,0.258142302,3,1,3,0,0,,,,,,,,,,,,
0,3.334459814,-0.820072866,0.577735085,3,1,0,0,0,,,,,,,,,,,,
0,5.193976307,-0.97701839,0.499081996,3,1,0,1,0,,,,,,,,,,,,
0,5.471106018,-0.962005175,0.451388266,3,1,0,2,0,,,,,,,,,,,,
0,0.531689931,-0.211831644,0.291817277,3,1,0,3,0,,,,,,,,,,,,
0,0.127484434,0.266011688,0.212522444,3,1,0,4,0,,,,,,,,,,,,
0,0.080537938,0.47066677,0.209114026,3,1,0,5,0,,,,,,,,,,,,
0,0.164385419,0.315459003,0.318397896,3,1,0,6,0,,,,,,,,,,,,
0,1.31400708,-0.270895677,0.468482781,3,1,0,7,0,,,,,,,,,,,,
0,23.0008117,-1.156363865,0.515102791,3,1,0,8,0,,,,,,,,,,,,
0,22.12442939,-1.252108082,0.438441582,3,1,0,9,0,,,,,,,,,,,,
0,13.30629536,-1.205961575,0.36945645,3,1,0,10,0,,,,,,,,,,,,
0,9.398305339,-1.18635254,0.34424153,3,1,0,11,0,,,,,,,,,,,,
0,3.487027803,-0.752652577,0.537707303,3,1,0,0,1,,,,,,,,,,,,
0,3.425976944,-0.594839777,0.520581252,3,1,1,0,1,,,,,,,,,,,,
0,0.090101827,0.457837495,0.139378865,3,1,2,0,1,,,,,,,,,,,,
0,1.430219984,-0.562706089,0.165918113,3,1,3,0,1,,,,,,,,,,,,
0,3.487027803,-0.752652577,0.537707303,3,1,0,0,1,,,,,,,,,,,,
0,4.064903685,-0.820603785,0.467421634,3,1,0,1,1,,,,,,,,,,,,
0,3.723147925,-0.795479046,0.407831355,3,1,0,2,1,,,,,,,,,,,,
0,0.493528838,-0.142523671,0.25830905,3,1,0,3,1,,,,,,,,,,,,
0,0.082336171,0.401948029,0.187649103,3,1,0,4,1,,,,,,,,,,,,
0,0.059693646,0.551089163,0.195396363,3,1,0,5,1,,,,,,,,,,,,
0,0.07990946,0.50982293,0.31197177,3,1,0,6,1,,,,,,,,,,,,
0,0.567576829,-0.033946819,0.471145895,3,1,0,7,1,,,,,,,,,,,,
0,12.61373051,-0.94491081,0.528079184,3,1,0,8,1,,,,,,,,,,,,
0,31.53166521,-1.282003502,0.427011328,3,1,0,9,1,,,,,,,,,,,,
0,28.50367967,-1.337739759,0.355938676,3,1,0,10,1,,,,,,,,,,,,
0,19.83951436,-1.310578975,0.319295445,3,1,0,11,1,,,,,,,,,,,,
0,0.9645103,-0.306723749,0.572371284,3,1,0,0,2,,,,,,,,,,,,
0,0.759436406,-0.163030624,0.548908856,3,1,1,0,2,,,,,,,,,,,,
0,0.042124595,0.70263819,0.159163967,3,1,2,0,2,,,,,,,,,,,,
0,0.326000107,-0.078461721,0.177920606,3,1,3,0,2,,,,,,,,,,,,
0,0.9645103,-0.306723749,0.572371284,3,1,0,0,2,,,,,,,,,,,,
0,1.279830094,-0.407962798,0.477594341,3,1,0,1,2,,,,,,,,,,,,
0,1.083561953,-0.396083892,0.428719622,3,1,0,2,2,,,,,,,,,,,,
0,0.403502027,-0.033721695,0.33359075,3,1,0,3,2,,,,,,,,,,,,
0,0.071457009,0.487881904,0.258987233,3,1,0,4,2,,,,,,,,,,,,
0,0.036779257,0.691449822,0.247744515,3,1,0,5,2,,,,,,,,,,,,
0,0.04874009,0.644412589,0.348508821,3,1,0,6,2,,,,,,,,,,,,
0,0.246291999,0.201972095,0.514815758,3,1,0,7,2,,,,,,,,,,,,
0,2.460069663,-0.468747,0.629448737,3,1,0,8,2,,,,,,,,,,,,
0,4.893244702,-0.741004424,0.57847528,3,1,0,9,2,,,,,,,,,,,,
0,5.650287715,-0.8961162,0.539492626,3,1,0,10,2,,,,,,,,,,,,
0,5.377178977,-0.933428999,0.547719328,3,1,0,11,2,,,,,,,,,,,,
0,0.769707278,-0.263940741,0.573354401,3,1,0,0,3,,,,,,,,,,,,
0,0.384919643,-0.031053033,0.598025085,3,1,1,0,3,,,,,,,,,,,,
0,0.036865807,0.661019575,0.199493431,3,1,2,0,3,,,,,,,,,,,,
0,0.276616399,-0.071343414,0.204820279,3,1,3,0,3,,,,,,,,,,,,
0,0.769707278,-0.263940741,0.573354401,3,1,0,0,3,,,,,,,,,,,,
0,1.072181101,-0.360019752,0.484046792,3,1,0,1,3,,,,,,,,,,,,
0,0.862225291,-0.32634834,0.443763365,3,1,0,2,3,,,,,,,,,,,,
0,0.48848895,-0.0893296,0.372262816,3,1,0,3,3,,,,,,,,,,,,
0,0.26584056,0.134423844,0.302571558,3,1,0,4,3,,,,,,,,,,,,
0,0.082238712,0.46872601,0.246763356,3,1,0,5,3,,,,,,,,,,,,
0,0.057393771,0.567854987,0.303045979,3,1,0,6,3,,,,,,,,,,,,
0,0.192279005,0.197220876,0.465608014,3,1,0,7,3,,,,,,,,,,,,
0,1.022540675,-0.324124298,0.593211732,3,1,0,8,3,,,,,,,,,,,,
0,1.537501008,-0.504181886,0.589030334,3,1,0,9,3,,,,,,,,,,,,
0,2.472600855,-0.744130213,0.538146743,3,1,0,10,3,,,,,,,,,,,,
0,2.465660402,-0.808762322,0.514539444,3,1,0,11,3,,,,,,,,,,,,
0,1.598070839,-0.447084408,0.493518732,3,1,0,0,4,,,,,,,,,,,,
0,0.705283799,-0.234969425,0.496826374,3,1,1,0,4,,,,,,,,,,,,
0,0.151973018,0.23944764,0.23444945,3,1,2,0,4,,,,,,,,,,,,
0,0.557298746,-0.268048948,0.174704245,3,1,3,0,4,,,,,,,,,,,,
0,1.598070839,-0.447084408,0.493518732,3,1,0,0,4,,,,,,,,,,,,
0,2.031621197,-0.529240416,0.419125955,3,1,0,1,4,,,,,,,,,,,,
0,1.922976849,-0.51913968,0.381333241,3,1,0,2,4,,,,,,,,,,,,
0,1.58566143,-0.423064577,0.33346122,3,1,0,3,4,,,,,,,,,,,,
0,1.411355307,-0.339374598,0.286564897,3,1,0,4,4,,,,,,,,,,,,
0,0.9631637,-0.223703514,0.256521755,3,1,0,5,4,,,,,,,,,,,,
0,0.283203949,0.065472318,0.268492211,3,1,0,6,4,,,,,,,,,,,,
0,0.712319536,-0.240908956,0.412285475,3,1,0,7,4,,,,,,,,,,,,
0,1.229722782,-0.435799737,0.53134201,3,1,0,8,4,,,,,,,,,,,,
0,1.475360389,-0.545194854,0.53387324,3,1,0,9,4,,,,,,,,,,,,
0,2.68274422,-0.795312392,0.513975686,3,1,0,10,4,,,,,,,,,,,,
0,2.580039713,-0.851494208,0.496850931,3,1,0,11,4,,,,,,,,,,,,
0,3.692911079,-0.754498284,0.384356059,3,1,0,0,5,,,,,,,,,,,,
0,2.360222247,-0.62104394,0.370719827,3,1,1,0,5,,,,,,,,,,,,
0,1.065341549,-0.378194479,0.279679012,3,1,2,0,5,,,,,,,,,,,,
0,1.625059391,-0.613122376,0.174215042,3,1,3,0,5,,,,,,,,,,,,
0,3.692911079,-0.754498284,0.384356059,3,1,0,0,5,,,,,,,,,,,,
0,4.842036726,-0.821524684,0.34409186,3,1,0,1,5,,,,,,,,,,,,
0,5.313374668,-0.813563098,0.312472339,3,1,0,2,5,,,,,,,,,,,,
0,6.267528804,-0.835931314,0.294365614,3,1,0,3,5,,,,,,,,,,,,
0,7.025184305,-0.859107945,0.283263763,3,1,0,4,5,,,,,,,,,,,,
0,7.954604527,-0.883003566,0.268945079,3,1,0,5,5,,,,,,,,,,,,
0,6.167690811,-0.825331631,0.264287492,3,1,0,6,5,,,,,,,,,,,,
0,3.912374831,-0.747562109,0.329425605,3,1,0,7,5,,,,,,,,,,,,
0,3.309652746,-0.738210224,0.408765357,3,1,0,8,5,,,,,,,,,,,,
0,2.899340825,-0.772029374,0.428195085,3,1,0,9,5,,,,,,,,,,,,
0,3.426408395,-0.899010612,0.439544453,3,1,0,10,5,,,,,,,,,,,,
0,2.902516729,-0.895049283,0.421515494,3,1,0,11,5,,,,,,,,,,,,
0,5.20066097,-1.010561607,0.285817164,3,1,0,0,6,,,,,,,,,,,,
0,9.144465715,-1.047649281,0.266058445,3,1,1,0,6,,,,,,,,,,,,
0,5.292288464,-0.978585349,0.238271779,3,1,2,0,6,,,,,,,,,,,,
0,3.19091348,-0.892761847,0.247125076,3,1,3,0,6,,,,,,,,,,,,
0,5.20066097,-1.010561607,0.285817164,3,1,0,0,6,,,,,,,,,,,,
0,7.522931097,-1.075392497,0.272915002,3,1,0,1,6,,,,,,,,,,,,
0,11.61800603,-1.161515852,0.25932653,3,1,0,2,6,,,,,,,,,,,,
0,16.46766917,-1.21829112,0.254709313,3,1,0,3,6,,,,,,,,,,,,
0,22.45912792,-1.260569709,0.252090719,3,1,0,4,6,,,,,,,,,,,,
0,29.64937789,-1.315174013,0.247238705,3,1,0,5,6,,,,,,,,,,,,
0,36.99146439,-1.366416069,0.253736648,3,1,0,6,6,,,,,,,,,,,,
0,21.23409181,-1.256432346,0.256468164,3,1,0,7,6,,,,,,,,,,,,
0,9.664138309,-1.088988835,0.291446827,3,1,0,8,6,,,,,,,,,,,,
0,8.125678958,-1.090928188,0.308869627,3,1,0,9,6,,,,,,,,,,,,
0,5.473317511,-1.021962748,0.336948978,3,1,0,10,6,,,,,,,,,,,,
0,3.713497496,-0.951307469,0.325465605,3,1,0,11,6,,,,,,,,,,,,
0,3.720763156,-0.957703267,0.300099395,3,1,0,0,7,,,,,,,,,,,,
0,15.08962332,-1.231900513,0.233335626,3,1,1,0,7,,,,,,,,,,,,
0,9.78430377,-1.169492837,0.239716083,3,1,2,0,7,,,,,,,,,,,,
0,2.844111421,-0.900394657,0.320057517,3,1,3,0,7,,,,,,,,,,,,
0,3.720763156,-0.957703267,0.300099395,3,1,0,0,7,,,,,,,,,,,,
0,7.74639438,-1.13927638,0.260439795,3,1,0,1,7,,,,,,,,,,,,
0,14.64021304,-1.297286007,0.246257237,3,1,0,2,7,,,,,,,,,,,,
0,24.62824668,-1.419958145,0.235419788,3,1,0,3,7,,,,,,,,,,,,
0,39.8166502,-1.526816196,0.222036579,3,1,0,4,7,,,,,,,,,,,,
0,50.55005704,-1.569310333,0.216332877,3,1,0,5,7,,,,,,,,,,,,
0,61.67169456,-1.592228071,0.218041893,3,1,0,6,7,,,,,,,,,,,,
0,53.32938569,-1.567639137,0.218344059,3,1,0,7,7,,,,,,,,,,,,
0,22.47737542,-1.372836021,0.215151402,3,1,0,8,7,,,,,,,,,,,,
0,9.665162339,-1.169194234,0.249388148,3,1,0,9,7,,,,,,,,,,,,
0,6.277783545,-1.063935543,0.282447158,3,1,0,10,7,,,,,,,,,,,,
0,4.447067187,-0.981457717,0.324936562,3,1,0,11,7,,,,,,,,,,,,
0,3.308939532,-0.795757013,0.628850587,3,2,0,0,0,,,,,,,,,,,,
0,15.42014125,-1.106951727,0.583619832,3,2,1,0,0,,,,,,,,,,,,
0,0.055573641,0.502925683,0.233347271,3,2,2,0,0,,,,,,,,,,,,
0,3.449764613,-0.909536504,0.385223721,3,2,3,0,0,,,,,,,,,,,,
0,3.308939532,-0.795757013,0.628850587,3,2,0,0,0,,,,,,,,,,,,
0,4.779796465,-0.906194267,0.571691629,3,2,0,1,0,,,,,,,,,,,,
0,5.265642299,-0.915630808,0.50295422,3,2,0,2,0,,,,,,,,,,,,
0,0.488637203,-0.19486696,0.348986334,3,2,0,3,0,,,,,,,,,,,,
0,0.072952578,0.391317156,0.251984805,3,2,0,4,0,,,,,,,,,,,,
0,0.058388017,0.483817315,0.23489316,3,2,0,5,0,,,,,,,,,,,,
0,0.167763486,0.217943573,0.327354987,3,2,0,6,0,,,,,,,,,,,,
0,1.869038391,-0.466220291,0.516028254,3,2,0,7,0,,,,,,,,,,,,
0,15.83924762,-1.097696849,0.585743834,3,2,0,8,0,,,,,,,,,,,,
0,17.43040274,-1.164123386,0.446756649,3,2,0,9,0,,,,,,,,,,,,
0,7.688273761,-1.046050429,0.388461018,3,2,0,10,0,,,,,,,,,,,,
0,3.488364737,-0.914936596,0.382119959,3,2,0,11,0,,,,,,,,,,,,
0,1.636667259,-0.50391971,0.616436891,3,2,0,0,1,,,,,,,,,,,,
0,4.474882749,-0.736672187,0.545971694,3,2,1,0,1,,,,,,,,,,,,
0,0.046580398,0.632758026,0.205274589,3,2,2,0,1,,,,,,,,,,,,
0,2.724604167,-0.760241925,0.302820635,3,2,3,0,1,,,,,,,,,,,,
0,1.636667259,-0.50391971,0.616436891,3,2,0,0,1,,,,,,,,,,,,
0,2.126269263,-0.591262801,0.56936846,3,2,0,1,1,,,,,,,,,,,,
0,2.319160645,-0.637878864,0.510849899,3,2,0,2,1,,,,,,,,,,,,
0,0.429404896,-0.10140799,0.356910487,3,2,0,3,1,,,,,,,,,,,,
0,0.077844357,0.391973456,0.248831898,3,2,0,4,1,,,,,,,,,,,,
0,0.035973598,0.627684286,0.203819598,3,2,0,5,1,,,,,,,,,,,,
0,0.070268321,0.468149129,0.294895717,3,2,0,6,1,,,,,,,,,,,,
0,0.451527511,-0.055744641,0.490313796,3,2,0,7,1,,,,,,,,,,,,
0,4.297728782,-0.733221844,0.607159289,3,2,0,8,1,,,,,,,,,,,,
0,15.33374682,-1.111931352,0.456853241,3,2,0,9,1,,,,,,,,,,,,
0,13.62544881,-1.137165604,0.377927518,3,2,0,10,1,,,,,,,,,,,,
0,11.07364487,-1.12777401,0.363291621,3,2,0,11,1,,,,,,,,,,,,
0,0.619413177,-0.227789209,0.69615578,3,2,0,0,2,,,,,,,,,,,,
0,0.73641356,-0.242789682,0.652281685,3,2,1,0,2,,,,,,,,,,,,
0,0.043732764,0.632123614,0.280586397,3,2,2,0,2,,,,,,,,,,,,
0,0.865197149,-0.452408287,0.354878677,3,2,3,0,2,,,,,,,,,,,,
0,0.619413177,-0.227789209,0.69615578,3,2,0,0,2,,,,,,,,,,,,
0,0.77674576,-0.28884481,0.634731564,3,2,0,1,2,,,,,,,,,,,,
0,0.790476846,-0.314691901,0.569217641,3,2,0,2,2,,,,,,,,,,,,
0,0.555545952,-0.14428308,0.450326118,3,2,0,3,2,,,,,,,,,,,,
0,0.140395942,0.269045083,0.329673828,3,2,0,4,2,,,,,,,,,,,,
0,0.03907881,0.648580829,0.240402804,3,2,0,5,2,,,,,,,,,,,,
0,0.034251062,0.694087217,0.303753077,3,2,0,6,2,,,,,,,,,,,,
0,0.132996223,0.284618373,0.510341792,3,2,0,7,2,,,,,,,,,,,,
0,0.794584286,-0.258884354,0.69326738,3,2,0,8,2,,,,,,,,,,,,
0,3.628167056,-0.728199851,0.577276034,3,2,0,9,2,,,,,,,,,,,,
0,4.680531614,-0.885230578,0.59631255,3,2,0,10,2,,,,,,,,,,,,
0,4.59332766,-0.92734517,0.637451891,3,2,0,11,2,,,,,,,,,,,,
0,0.344049619,-0.062047342,0.631017107,3,2,0,0,3,,,,,,,,,,,,
0,0.327603538,-0.055327223,0.658369132,3,2,1,0,3,,,,,,,,,,,,
0,0.060068984,0.486430008,0.228122775,3,2,2,0,3,,,,,,,,,,,,
0,0.721898318,-0.433991551,0.2244698,3,2,3,0,3,,,,,,,,,,,,
0,0.344049619,-0.062047342,0.631017107,3,2,0,0,3,,,,,,,,,,,,
0,0.480004918,-0.138237084,0.579882703,3,2,0,1,3,,,,,,,,,,,,
0,0.478442007,-0.174576377,0.517731837,3,2,0,2,3,,,,,,,,,,,,
0,0.466062744,-0.134052898,0.438074665,3,2,0,3,3,,,,,,,,,,,,
0,0.245808329,0.095875363,0.322110939,3,2,0,4,3,,,,,,,,,,,,
0,0.059957988,0.499530995,0.233635643,3,2,0,5,3,,,,,,,,,,,,
0,0.030638935,0.701079204,0.26814037,3,2,0,6,3,,,,,,,,,,,,
0,0.091918149,0.343350504,0.481215162,3,2,0,7,3,,,,,,,,,,,,
0,0.33964656,-0.060208201,0.664958856,3,2,0,8,3,,,,,,,,,,,,
0,1.434374335,-0.521269606,0.569317225,3,2,0,9,3,,,,,,,,,,,,
0,1.801295926,-0.674454068,0.555300944,3,2,0,10,3,,,,,,,,,,,,
0,1.454541259,-0.696303638,0.575409443,3,2,0,11,3,,,,,,,,,,,,
0,1.040187446,-0.311145723,0.572687938,3,2,0,0,4,,,,,,,,,,,,
0,0.886278871,-0.341349751,0.554319652,3,2,1,0,4,,,,,,,,,,,,
0,0.276682008,0.014140056,0.222781926,3,2,2,0,4,,,,,,,,,,,,
0,1.765790105,-0.60392761,0.253461012,3,2,3,0,4,,,,,,,,,,,,
0,1.040187446,-0.311145723,0.572687938,3,2,0,0,4,,,,,,,,,,,,
0,1.3959042,-0.391412405,0.522528582,3,2,0,1,4,,,,,,,,,,,,
0,1.510470584,-0.431186408,0.471326277,3,2,0,2,4,,,,,,,,,,,,
0,1.59118018,-0.435668415,0.417921939,3,2,0,3,4,,,,,,,,,,,,
0,1.146770187,-0.303338442,0.347294794,3,2,0,4,4,,,,,,,,,,,,
0,0.629773331,-0.141921463,0.285431962,3,2,0,5,4,,,,,,,,,,,,
0,0.215107624,0.108130257,0.268052741,3,2,0,6,4,,,,,,,,,,,,
0,0.315117527,-0.075420823,0.402139945,3,2,0,7,4,,,,,,,,,,,,
0,0.579844443,-0.250226916,0.521032588,3,2,0,8,4,,,,,,,,,,,,
0,1.352979425,-0.53573838,0.509384115,3,2,0,9,4,,,,,,,,,,,,
0,1.565831458,-0.65903899,0.488113943,3,2,0,10,4,,,,,,,,,,,,
0,1.275197013,-0.689749705,0.489020032,3,2,0,11,4,,,,,,,,,,,,
0,4.05531442,-0.680871519,0.479649795,3,2,0,0,5,,,,,,,,,,,,
0,2.962705643,-0.707404926,0.39140292,3,2,1,0,5,,,,,,,,,,,,
0,1.693073077,-0.607313543,0.25766473,3,2,2,0,5,,,,,,,,,,,,
0,3.488897912,-0.815818563,0.266402159,3,2,3,0,5,,,,,,,,,,,,
0,4.05531442,-0.680871519,0.479649795,3,2,0,0,5,,,,,,,,,,,,
0,5.06411613,-0.740993324,0.461715237,3,2,0,1,5,,,,,,,,,,,,
0,5.425826092,-0.753070464,0.424536633,3,2,0,2,5,,,,,,,,,,,,
0,6.523534999,-0.799058211,0.386742035,3,2,0,3,5,,,,,,,,,,,,
0,7.428205861,-0.837215383,0.352160147,3,2,0,4,5,,,,,,,,,,,,
0,7.304447138,-0.866672905,0.322653615,3,2,0,5,5,,,,,,,,,,,,
0,5.045817239,-0.80430142,0.292371672,3,2,0,6,5,,,,,,,,,,,,
0,2.165517605,-0.618532083,0.291733564,3,2,0,7,5,,,,,,,,,,,,
0,2.16150415,-0.665045902,0.357222547,3,2,0,8,5,,,,,,,,,,,,
0,2.003933359,-0.705264525,0.415754417,3,2,0,9,5,,,,,,,,,,,,
0,1.835757124,-0.715412475,0.423436,3,2,0,10,5,,,,,,,,,,,,
0,1.964308525,-0.804318304,0.414996379,3,2,0,11,5,,,,,,,,,,,,
0,8.77288889,-0.996353446,0.398023797,3,2,0,0,6,,,,,,,,,,,,
0,7.826159966,-1.096641344,0.24592402,3,2,1,0,6,,,,,,,,,,,,
0,7.389485472,-1.119814613,0.243413476,3,2,2,0,6,,,,,,,,,,,,
0,5.397935603,-0.993735515,0.323990605,3,2,3,0,6,,,,,,,,,,,,
0,8.77288889,-0.996353446,0.398023797,3,2,0,0,6,,,,,,,,,,,,
0,10.46586275,-1.041017493,0.391007235,3,2,0,1,6,,,,,,,,,,,,
0,13.63074845,-1.086801064,0.365278526,3,2,0,2,6,,,,,,,,,,,,
0,18.39594927,-1.150299734,0.33024907,3,2,0,3,6,,,,,,,,,,,,
0,23.20646584,-1.211783541,0.299743667,3,2,0,4,6,,,,,,,,,,,,
0,27.12463467,-1.277084457,0.271011162,3,2,0,5,6,,,,,,,,,,,,
0,34.37705489,-1.356539675,0.257067787,3,2,0,6,6,,,,,,,,,,,,
0,24.0795399,-1.314542336,0.234960148,3,2,0,7,6,,,,,,,,,,,,
0,6.927212765,-1.037614832,0.25330186,3,2,0,8,6,,,,,,,,,,,,
0,4.735235107,-0.953995516,0.320081074,3,2,0,9,6,,,,,,,,,,,,
0,2.92417402,-0.852119553,0.362296342,3,2,0,10,6,,,,,,,,,,,,
0,2.643026899,-0.872374883,0.350933282,3,2,0,11,6,,,,,,,,,,,,
0,4.702416588,-0.990587213,0.366681885,3,2,0,0,7,,,,,,,,,,,,
0,27.57536216,-1.40162841,0.263187271,3,2,1,0,7,,,,,,,,,,,,
0,11.42721875,-1.188181129,0.289180398,3,2,2,0,7,,,,,,,,,,,,
0,3.511890008,-0.907162927,0.382691815,3,2,3,0,7,,,,,,,,,,,,
0,4.702416588,-0.990587213,0.366681885,3,2,0,0,7,,,,,,,,,,,,
0,8.350283956,-1.111434516,0.348643327,3,2,0,1,7,,,,,,,,,,,,
0,17.84652305,-1.270119125,0.317752574,3,2,0,2,7,,,,,,,,,,,,
0,33.80543606,-1.406973472,0.3007976,3,2,0,3,7,,,,,,,,,,,,
0,58.86658817,-1.524773661,0.285680244,3,2,0,4,7,,,,,,,,,,,,
0,83.75617391,-1.603254944,0.282351049,3,2,0,5,7,,,,,,,,,,,,
0,93.85319881,-1.642404069,0.27515546,3,2,0,6,7,,,,,,,,,,,,
0,79.77693027,-1.626837033,0.262455115,3,2,0,7,7,,,,,,,,,,,,
0,28.16607906,-1.388001508,0.267465662,3,2,0,8,7,,,,,,,,,,,,
0,9.604860568,-1.145142198,0.29866503,3,2,0,9,7,,,,,,,,,,,,
0,4.763476157,-0.987843432,0.34396077,3,2,0,10,7,,,,,,,,,,,,
0,3.436143748,-0.916199325,0.382729593,3,2,0,11,7,,,,,,,,,,,,
0,16.7823546,-1.170778078,0.464954035,3,3,0,0,0,,,,,,,,,,,,
0,40.5977597,-1.446526571,0.417512032,3,3,1,0,0,,,,,,,,,,,,
0,44.3235286,-1.581843507,0.311486512,3,3,2,0,0,,,,,,,,,,,,
0,18.91868564,-1.244572513,0.316278664,3,3,3,0,0,,,,,,,,,,,,
0,16.7823546,-1.170778078,0.464954035,3,3,0,0,0,,,,,,,,,,,,
0,22.68494267,-1.286175025,0.448265658,3,3,0,1,0,,,,,,,,,,,,
0,29.48865918,-1.383818572,0.446103495,3,3,0,2,0,,,,,,,,,,,,
0,2.835382499,-0.794311839,0.374889153,3,3,0,3,0,,,,,,,,,,,,
0,0.45452429,-0.31124828,0.27747486,3,3,0,4,0,,,,,,,,,,,,
0,0.296081762,-0.195233882,0.225433381,3,3,0,5,0,,,,,,,,,,,,
0,0.592771189,-0.419119586,0.25678205,3,3,0,6,0,,,,,,,,,,,,
0,1.312256244,-0.627569576,0.31128337,3,3,0,7,0,,,,,,,,,,,,
0,3.067681378,-0.823923665,0.314249976,3,3,0,8,0,,,,,,,,,,,,
0,7.274058969,-1.042069715,0.315265042,3,3,0,9,0,,,,,,,,,,,,
0,23.69115654,-1.303039654,0.322323681,3,3,0,10,0,,,,,,,,,,,,
0,32.6618599,-1.407333046,0.342024305,3,3,0,11,0,,,,,,,,,,,,
